word,stem,suffix,freq
antisera,a,antiser,24
antiserum,m,antiseru,16
antithesis,s,antithesi,24
ants,s,ant,24
anvil,l,anvi,12
anxieties,s,anxietie,24
anxiety,y,anxiet,22
aorta,a,aort,24
apartheid,d,aparthei,11
apartment,t,apartmen,20
apartments,s,apartment,24
apathy,y,apath,22
ape,e,ap,24
aperture,e,apertur,24
apex,x,ape,7
aplomb,b,aplom,13
apocalypse,e,apocalyps,24
apogee,e,apoge,24
apologetic,c,apologeti,17
apologies,s,apologie,24
apologist,t,apologis,20
apology,y,apolog,22
apostates,s,apostate,24
apostle,e,apostl,24
apostles,s,apostle,24
apothecary,y,apothecar,22
apotheosis,s,apotheosi,24
appanage,e,appanag,24
apparatus,s,apparatu,24
apparel,el,appar,20
apparency,y,apparenc,22
apparition,on,appariti,18
appeal,al,appe,19
appeals,s,appeal,24
appearance,e,appearanc,24
appearances,s,appearance,24
appeasement,t,appeasemen,20
appendages,s,appendage,24
appestat,t,appesta,20
appetite,e,appetit,24
appetites,s,appetite,24
applause,e,applaus,24
apple,e,appl,24
applejack,k,applejac,12
apples,s,apple,24
appliance,e,applianc,24
appliances,s,appliance,24
applicability,y,applicabilit,22
applicant,t,applican,20
applicants,s,applicant,24
application,on,applicati,18
applications,s,application,24
applicator,or,applicat,21
appliques,s,applique,24
appointee,e,appointe,24
appointees,s,appointee,24
appointment,t,appointmen,20
appointments,s,appointment,24
apportionment,t,apportionmen,20
apportionments,s,apportionment,24
appraisal,al,apprais,19
appraisals,s,appraisal,24
appraisers,s,appraiser,24
appreciation,on,appreciati,18
appreciations,s,appreciation,24
apprehension,on,apprehensi,18
apprehensions,s,apprehension,24
apprentice,e,apprentic,24
apprentices,s,apprentice,24
apprenticeship,p,apprenticeshi,13
approach,h,approac,13
approaches,s,approache,24
appropriateness,s,appropriatenes,24
appropriation,on,appropriati,18
appropriations,s,appropriation,24
approval,al,approv,19
approximation,on,approximati,18
approximations,s,approximation,24
apricot,t,aprico,20
apron,on,apr,18
aprons,s,apron,24
apses,s,apse,24
aptitude,e,aptitud,24
aptitudes,s,aptitude,24
aptness,s,aptnes,24
aqueducts,s,aqueduct,24
aquisition,on,aquisiti,18
arabesque,e,arabesqu,24
arak,k,ara,12
arbiter,er,arbit,23
arbitration,on,arbitrati,18
arc,c,ar,17
arcade,e,arcad,24
arcades,s,arcade,24
arch,h,arc,13
archaeologists,s,archaeologist,24
archaeology,y,archaeolog,22
archaism,ism,archa,18
archangels,s,archangel,24
archbishop,p,archbisho,13
archdiocese,e,archdioces,24
archenemy,y,archenem,22
archery,y,archer,22
arches,s,arche,24
archfool,l,archfoo,12
archipelago,o,archipelag,20
architect,t,architec,20
architects,s,architect,24
architecture,e,architectur,24
architectures,s,architecture,24
archives,s,archive,24
archtype,e,archtyp,24
arcs,s,arc,24
arcus,s,arcu,24
ardor,or,ard,21
area,a,are,24
areas,s,area,24
areaways,s,areaway,24
arena,a,aren,24
arenas,s,arena,24
areosol,l,areoso,12
argon,on,arg,18
argot,t,argo,20
argument,t,argumen,20
argumentation,on,argumentati,18
arguments,s,argument,24
aridity,y,aridit,22
aristocracy,y,aristocrac,22
aristocrats,s,aristocrat,24
arithmetic,c,arithmeti,17
arm,m,ar,16
armadillo,o,armadill,20
armament,t,armamen,20
armaments,s,armament,24
armchair,r,armchai,13
armchairs,s,armchair,24
armful,l,armfu,12
armhole,e,armhol,24
armies,s,armie,24
armistice,e,armistic,24
armload,d,armloa,11
armoire,e,armoir,24
armor,or,arm,21
armpit,t,armpi,20
armpits,s,armpit,24
arms,s,arm,24
army,y,arm,22
arnica,a,arnic,24
aroma,a,arom,24
aromas,s,aroma,24
arousal,al,arous,19
arpeggios,s,arpeggio,24
arrack,k,arrac,12
arrangement,t,arrangemen,20
arrangements,s,arrangement,24
arrangers,s,arranger,24
array,y,arra,22
arrears,s,arrear,24
arrest,t,arres,20
arrests,s,arrest,24
arrival,al,arriv,19
arrivals,s,arrival,24
arrogance,e,arroganc,24
arrow,ow,arr,11
arrowheads,s,arrowhead,24
arrows,s,arrow,24
arroyo,o,arroy,20
arsenal,al,arsen,19
arsenic,c,arseni,17
arside,e,arsid,24
arsines,s,arsine,24
arson,on,ars,18
art,t,ar,20
arteries,s,arterie,24
arterioles,s,arteriole,24
arteriolosclerosis,s,arteriolosclerosi,24
arteriosclerosis,s,arteriosclerosi,24
artery,y,arter,22
artfulness,s,artfulnes,24
arthritis,s,arthriti,24
article,e,articl,24
articles,s,article,24
articulation,on,articulati,18
articulations,s,articulation,24
artifacts,s,artifact,24
artifice,e,artific,24
artificer,er,artific,23
artificiality,y,artificialit,22
artillerist,t,artilleris,20
artillery,y,artiller,22
artisan,an,artis,17
artisans,s,artisan,24
artist,t,artis,20
artistry,y,artistr,22
artists,s,artist,24
arts,s,art,24
aryl,l,ary,12
arylesterase,e,arylesteras,24
arylesterases,s,arylesterase,24
asbestos,s,asbesto,24
ascendancy,y,ascendanc,22
ascent,t,ascen,20
ascetic,c,asceti,17
asceticism,ism,ascetic,18
asdic,c,asdi,17
ash,h,as,13
ashes,s,ashe,24
ashtrays,s,ashtray,24
asme,e,asm,24
asparagus,s,asparagu,24
aspect,t,aspec,20
aspects,s,aspect,24
aspen,en,asp,16
asphalt,t,asphal,20
aspirant,t,aspiran,20
aspirants,s,aspirant,24
aspiration,on,aspirati,18
aspirations,s,aspiration,24
aspirin,in,aspir,21
aspr,r,asp,13
ass,s,as,24
assailant,t,assailan,20
assailants,s,assailant,24
assassin,in,assass,21
assassination,on,assassinati,18
assassins,s,assassin,24
assault,t,assaul,20
assaults,s,assault,24
assay,y,assa,22
assemblage,e,assemblag,24
assemblages,s,assemblage,24
assemblies,s,assemblie,24
assembly,y,assembl,22
assent,t,assen,20
assertion,on,asserti,18
assertions,s,assertion,24
assertiveness,s,assertivenes,24
asses,s,asse,24
assesment,t,assesmen,20
assessment,t,assessmen,20
assessments,s,assessment,24
assessor,or,assess,21
assessors,s,assessor,24
asset,t,asse,20
assets,s,asset,24
assiduity,y,assiduit,22
assignee,e,assigne,24
assignment,t,assignmen,20
assignments,s,assignment,24
assimilation,on,assimilati,18
assist,t,assis,20
assistance,e,assistanc,24
assistant,t,assistan,20
assistants,s,assistant,24
assists,s,assist,24
associate,e,associat,24
associates,s,associate,24
association,on,associati,18
associations,s,association,24
assonance,e,assonanc,24
assortment,t,assortmen,20
assumption,on,assumpti,18
assumptions,s,assumption,24
assurance,e,assuranc,24
assurances,s,assurance,24
asterisks,s,asterisk,24
asteroid,d,asteroi,11
asters,s,aster,24
asthma,a,asthm,24
astonishment,t,astonishmen,20
astringency,y,astringenc,22
astronaut,t,astronau,20
astronomer,er,astronom,23
astronomy,y,astronom,22
astrophysics,s,astrophysic,24
astuteness,s,astutenes,24
asw,w,as,6
asymmetry,y,asymmetr,22
asynchrony,y,asynchron,22
atheists,s,atheist,24
athlete,e,athlet,24
athletes,s,athlete,24
athleticism,ism,athletic,18
athletics,s,athletic,24
atm,m,at,16
atmosphere,e,atmospher,24
atmospheres,s,atmosphere,24
atom,m,ato,16
atomisation,on,atomisati,18
atoms,s,atom,24
atonement,t,atonemen,20
atp,p,at,13
atrocities,s,atrocitie,24
atrophy,y,atroph,22
attachment,t,attachmen,20
attachments,s,attachment,24
attack,k,attac,12
attacker,er,attack,23
attackers,s,attacker,24
attacks,s,attack,24
attainment,t,attainmen,20
attainments,s,attainment,24
attempt,t,attemp,20
attempts,s,attempt,24
attendance,e,attendanc,24
attendant,t,attendan,20
attendants,s,attendant,24
attention,on,attenti,18
attentions,s,attention,24
attic,c,atti,17
attire,e,attir,24
attitude,e,attitud,24
attitudes,s,attitude,24
attorney,y,attorne,22
attorneys,s,attorney,24
attraction,on,attracti,18
attractions,s,attraction,24
attribute,e,attribut,24
attributes,s,attribute,24
attrition,on,attriti,18
auction,on,aucti,18
auctioneer,er,auctione,23
audacity,y,audacit,22
audience,e,audienc,24
audiences,s,audience,24
audio,o,audi,20
audit,t,audi,20
audition,on,auditi,18
auditions,s,audition,24
auditor,or,audit,21
auditorium,m,auditoriu,16
auditors,s,auditor,24
aunt,t,aun,20
aunts,s,aunt,24
aura,a,aur,24
auspices,s,auspice,24
austerity,y,austerit,22
australites,s,australite,24
authentication,on,authenticati,18
authentications,s,authentication,24
authenticator,or,authenticat,21
authenticity,y,authenticit,22
author,or,auth,21
authoritarianism,ism,authoritarian,18
authorities,s,authoritie,24
authority,y,authorit,22
authorization,on,authorizati,18
authorizations,s,authorization,24
authors,s,author,24
authorship,p,authorshi,13
autism,ism,aut,18
auto,o,aut,20
autobiography,y,autobiograph,22
autocollimator,or,autocollimat,21
autocracies,s,autocracie,24
autocrats,s,autocrat,24
autofluorescence,e,autofluorescenc,24
autograph,h,autograp,13
autoloader,er,autoload,23
automatic,c,automati,17
automation,on,automati,18
automaton,on,automat,18
automobile,e,automobil,24
automobiles,s,automobile,24
autonavigator,or,autonavigat,21
autonomy,y,autonom,22
autopsy,y,autops,22
autos,s,auto,24
autosuggestibility,y,autosuggestibilit,22
autumn,n,autum,14
auxiliaries,s,auxiliarie,24
auxiliary,y,auxiliar,22
avail,l,avai,12
availabilities,s,availabilitie,24
availability,y,availabilit,22
avalanche,e,avalanch,24
avarice,e,avaric,24
avenue,e,avenu,24
avenues,s,avenue,24
average,e,averag,24
averages,s,average,24
averaging,ing,averag,23
aversion,on,aversi,18
aviary,y,aviar,22
aviation,on,aviati,18
aviator,or,aviat,21
aviators,s,aviator,24
avidity,y,avidit,22
avocado,o,avocad,20
avocados,s,avocado,24
avocation,on,avocati,18
avoidance,e,avoidanc,24
awakening,ing,awaken,23
award,ard,aw,16
awarding,ing,award,23
awards,s,award,24
awareness,s,awarenes,24
awe,e,aw,24
awfulness,s,awfulnes,24
awkwardness,s,awkwardnes,24
awnings,s,awning,24
awoc,c,awo,17
axe,e,ax,24
axes,s,axe,24
axiom,m,axio,16
axioms,s,axiom,24
axis,s,axi,24
axle,e,axl,24
axles,s,axle,24
ayes,s,aye,24
azalea,a,azale,24
azaleas,s,azalea,24
b's,s,b',24
b70,0,b7,11
babel,el,bab,20
babes,s,babe,24
babies,s,babie,24
baby,y,bab,22
babyhood,d,babyhoo,11
bachelor,or,bachel,21
bachelors,s,bachelor,24
back,k,bac,12
backbend,d,backben,11
backbends,s,backbend,24
backbone,e,backbon,24
backdrop,p,backdro,13
backers,s,backer,24
background,d,backgroun,11
backgrounds,s,background,24
backing,ing,back,23
backlash,h,backlas,13
backlog,g,backlo,13
backpack,k,backpac,12
backs,s,back,24
backside,e,backsid,24
backstitch,h,backstitc,13
backwoods,s,backwood,24
backyard,ard,backy,16
backyards,s,backyard,24
bacon,on,bac,18
bacteria,a,bacteri,24
bad,d,ba,11
badge,e,badg,24
badges,s,badge,24
badinage,e,badinag,24
badmen,men,bad,18
badminton,on,badmint,18
badness,s,badnes,24
bads,s,bad,24
bag,g,ba,13
baggage,e,baggag,24
bagpipe,e,bagpip,24
bags,s,bag,24
bail,l,bai,12
baileefe,e,baileef,24
bailiff,f,bailif,14
bailing,ing,bail,23
bait,t,bai,20
baker,er,bak,23
bakery,y,baker,22
baking,ing,bak,23
balance,e,balanc,24
balances,s,balance,24
balancing,ing,balanc,23
balconies,s,balconie,24
balcony,y,balcon,22
baldness,s,baldnes,24
bale,e,bal,24
bales,s,bale,24
balkiness,s,balkines,24
ball,l,bal,12
ballad,d,balla,11
ballads,s,ballad,24
ballards,s,ballard,24
ballast,t,ballas,20
ballerina,a,ballerin,24
ballerinas,s,ballerina,24
ballet,t,balle,20
balletomane,e,balletoman,24
ballets,s,ballet,24
ballfields,s,ballfield,24
ballgowns,s,ballgown,24
ballistics,s,ballistic,24
balloon,on,ballo,18
balloons,s,balloon,24
ballot,t,ballo,20
ballots,s,ballot,24
ballplayer,er,ballplay,23
ballplayers,s,ballplayer,24
ballroom,m,ballroo,16
balls,s,ball,24
ballyhoo,o,ballyho,20
ballyhooey,y,ballyhooe,22
balsams,s,balsam,24
balustrade,e,balustrad,24
ban,an,b,17
banana,a,banan,24
bananas,s,banana,24
band,d,ban,11
bandage,e,bandag,24
bandages,s,bandage,24
bandit,t,bandi,20
bandits,s,bandit,24
bandoleers,s,bandoleer,24
bands,s,band,24
bandstand,d,bandstan,11
bandwagon,on,bandwag,18
bandwidth,th,bandwid,15
bang,g,ban,13
banging,ing,bang,23
bangs,s,bang,24
banishment,t,banishmen,20
banister,er,banist,23
banisters,s,banister,24
banjo,o,banj,20
bank,k,ban,12
banker,er,bank,23
bankers,s,banker,24
bankruptcy,y,bankruptc,22
banks,s,bank,24
banner,er,bann,23
banners,s,banner,24
banning,ing,bann,23
banquet,t,banque,20
banquetings,s,banqueting,24
banquets,s,banquet,24
banshee,e,banshe,24
banshees,s,banshee,24
banter,er,bant,23
baptism,ism,bapt,18
baptisms,s,baptism,24
baptistery,y,baptister,22
bar,ar,b,18
bar'l,l,bar',12
barbarian,an,barbari,17
barbarians,s,barbarian,24
barbecue,e,barbecu,24
barbecues,s,barbecue,24
barbell,l,barbel,12
barber,er,barb,23
barbital,al,barbit,19
barbiturate,e,barbiturat,24
barbs,s,barb,24
bard,ard,b,16
bards,s,bard,24
barflies,s,barflie,24
bargain,in,barga,21
bargaining,ing,bargain,23
bargains,s,bargain,24
barge,e,barg,24
barges,s,barge,24
baritone,e,bariton,24
barium,m,bariu,16
bark,k,bar,12
barkeep,p,barkee,13
barking,ing,bark,23
barley,y,barle,22
barn,n,bar,14
barns,s,barn,24
barnsful,l,barnsfu,12
barnstormer,er,barnstorm,23
barnyard,ard,barny,16
barnyards,s,barnyard,24
baron,on,bar,18
baroness,s,barones,24
barons,s,baron,24
barony,y,baron,22
baroreceptor,or,barorecept,21
barrack,k,barrac,12
barracks,s,barrack,24
barrage,e,barrag,24
barrel,el,barr,20
barrels,s,barrel,24
barricade,e,barricad,24
barricades,s,barricade,24
barrier,er,barri,23
barriers,s,barrier,24
bars,s,bar,24
bartender,er,bartend,23
base,e,bas,24
baseball,l,basebal,12
baseballight,t,baseballigh,20
baseballs,s,baseball,24
baseline,e,baselin,24
baseman,an,basem,17
basement,t,basemen,20
basements,s,basement,24
bases,s,base,24
basics,s,basic,24
basin,in,bas,21
basis,s,basi,24
basket,t,baske,20
basketball,l,basketbal,12
baskets,s,basket,24
bass,s,bas,24
basses,s,basse,24
bassinet,t,bassine,20
bastard,ard,bast,16
bastards,s,bastard,24
bastion,on,basti,18
bat,t,ba,20
batch,h,batc,13
bateau,u,batea,13
bath,th,ba,15
bathers,s,bather,24
bathos,s,batho,24
bathrobe,e,bathrob,24
bathroom,m,bathroo,16
bathrooms,s,bathroom,24
baths,s,bath,24
bathtub,b,bathtu,13
bathtubs,s,bathtub,24
baton,on,bat,18
bats,s,bat,24
battalion,on,battali,18
battalions,s,battalion,24
batten,en,batt,16
battens,s,batten,24
batter,er,batt,23
batterie,e,batteri,24
batteries,s,batterie,24
batters,s,batter,24
battery,y,batter,22
battle,e,battl,24
battlefield,d,battlefiel,11
battlefields,s,battlefield,24
battlefront,t,battlefron,20
battleground,d,battlegroun,11
battlements,s,battlement,24
battles,s,battle,24
batwings,s,batwing,24
bauble,e,baubl,24
bawh,h,baw,13
bawhs,s,bawh,24
bay,y,ba,22
baying,ing,bay,23
bayleefe,e,bayleef,24
bayly,y,bayl,22
bayonet,t,bayone,20
bayonets,s,bayonet,24
bays,s,bay,24
bazaar,ar,baza,18
bazaars,s,bazaar,24
bbb,b,bb,13
bd/ft,t,bd/f,20
beach,h,beac,13
beaches,s,beache,24
beachhead,d,beachhea,11
beacon,on,beac,18
bead,d,bea,11
beadle,e,beadl,24
beads,s,bead,24
beadsman,an,beadsm,17
beaker,er,beak,23
beakers,s,beaker,24
beam,m,bea,16
beams,s,beam,24
bean,an,be,17
beans,s,bean,24
bear,ar,be,18
beard,ard,be,16
beards,s,beard,24
bearer,er,bear,23
bearing,ing,bear,23
bearings,s,bearing,24
beast,t,beas,20
beasties,s,beastie,24
beasts,s,beast,24
beat,t,bea,20
beatification,on,beatificati,18
beating,ing,beat,23
beatings,s,beating,24
beatnik,k,beatni,12
beatniks,s,beatnik,24
beats,s,beat,24
beau,u,bea,13
beauties,s,beautie,24
beauty,y,beaut,22
beaver,er,beav,23
beavertail,l,beavertai,12
bebop,p,bebo,13
beckoning,ing,beckon,23
becoming,ing,becom,23
bed,d,be,11
bedazzlement,t,bedazzlemen,20
bedbugs,s,bedbug,24
bedding,ing,bedd,23
bedground,d,bedgroun,11
bedlam,m,bedla,16
bedpost,t,bedpos,20
bedroom,m,bedroo,16
bedrooms,s,bedroom,24
beds,s,bed,24
bedside,e,bedsid,24
bedspread,d,bedsprea,11
bedsprings,s,bedspring,24
bedstraw,aw,bedstr,9
bedtime,e,bedtim,24
bee,e,be,24
beebread,d,beebrea,11
beech,h,beec,13
beef,f,bee,14
beefsteak,k,beefstea,12
beehive,e,beehiv,24
beep,p,bee,13
beeps,s,beep,24
beer,er,be,23
beers,s,beer,24
bees,s,bee,24
beetles,s,beetle,24
beets,s,beet,24
beggar,ar,begg,18
beggars,s,beggar,24
beggary,y,beggar,22
begging,ing,begg,23
beginner,er,beginn,23
beginners,s,beginner,24
beginning,ing,beginn,23
beginnings,s,beginning,24
behalf,f,behal,14
behavior,or,behavi,21
behaviors,s,behavior,24
behaviour,r,behaviou,13
behind,d,behin,11
being,ing,be,23
beings,s,being,24
belaboring,ing,belabor,23
belch,h,belc,13
belching,ing,belch,23
belfry,y,belfr,22
belief,f,belie,14
beliefs,s,belief,24
believer,er,believ,23
believers,s,believer,24
bell,l,bel,12
bellboy,y,bellbo,22
bellboys,s,bellboy,24
belles,s,belle,24
bellhops,s,bellhop,24
bellicosity,y,bellicosit,22
bellies,s,bellie,24
belligerence,e,belligerenc,24
bellow,ow,bell,11
bellows,s,bellow,24
bells,s,bell,24
bellwethers,s,bellwether,24
belly,y,bell,22
bellyfull,l,bellyful,12
belonging,ing,belong,23
belongings,s,belonging,24
belt,t,bel,20
belting,ing,belt,23
belts,s,belt,24
bench,h,benc,13
benches,s,benche,24
benchmarks,s,benchmark,24
bend,d,ben,11
bending,ing,bend,23
bends,s,bend,24
benediction,on,benedicti,18
benefactor,or,benefact,21
beneficence,e,beneficenc,24
beneficiaries,s,beneficiarie,24
beneficiary,y,beneficiar,22
benefit,t,benefi,20
benefits,s,benefit,24
benevolence,e,benevolenc,24
bent,t,ben,20
benzene,e,benzen,24
bequest,t,beques,20
bequests,s,bequest,24
bereavement,t,bereavemen,20
bereavements,s,bereavement,24
bergs,s,berg,24
beriberi,i,beriber,16
berries,s,berrie,24
berry,y,berr,22
berth,th,ber,15
beryllium,m,berylliu,16
besiegers,s,besieger,24
bestes,s,beste,24
bestowal,al,bestow,19
bestseller,er,bestsell,23
bet,t,be,20
betrayal,al,betray,19
betrayer,er,betray,23
betrothal,al,betroth,19
bets,s,bet,24
betterment,t,bettermen,20
betties,s,bettie,24
betting,ing,bett,23
beveling,ing,bevel,23
bevels,s,bevel,24
beverage,e,beverag,24
beverages,s,beverage,24
bevy,y,bev,22
bewilderment,t,bewildermen,20
bgs,s,bg,24
bhoy,y,bho,22
bias,s,bia,24
biases,s,biase,24
bib,b,bi,13
bibles,s,bible,24
bibliographies,s,bibliographie,24
bibliography,y,bibliograph,22
bibliophiles,s,bibliophile,24
bicarbonate,e,bicarbonat,24
bicep,p,bice,13
biceps,s,bicep,24
bich,h,bic,13
biches,s,biche,24
bickering,ing,bicker,23
bicycle,e,bicycl,24
bicycles,s,bicycle,24
bid,d,bi,11
bidder,er,bidd,23
bidders,s,bidder,24
biddies,s,biddie,24
bidding,ing,bidd,23
bids,s,bid,24
biennium,m,bienniu,16
bifocals,s,bifocal,24
bigotry,y,bigotr,22
bigots,s,bigot,24
bikinis,s,bikini,24
bile,e,bil,24
bilge,e,bilg,24
bilharziasis,s,bilharziasi,24
bill,l,bil,12
billboard,ard,billbo,16
billboards,s,billboard,24
billet,t,bille,20
billets,s,billet,24
billiard,ard,billi,16
billing,ing,bill,23
billions,s,billion,24
billows,s,billow,24
bills,s,bill,24
bin,in,b,21
bind,d,bin,11
binder,er,bind,23
binders,s,binder,24
binding,ing,bind,23
bindle,e,bindl,24
binge,e,bing,24
binoculars,s,binocular,24
bins,s,bin,24
biographer,er,biograph,23
biographers,s,biographer,24
biography,y,biograph,22
biologist,t,biologis,20
biologists,s,biologist,24
biology,y,biolog,22
biophysicist,t,biophysicis,20
biopsies,s,biopsie,24
biopsy,y,biops,22
biplane,e,biplan,24
birch,h,birc,13
birches,s,birche,24
bird,d,bir,11
birdbath,th,birdba,15
birdie,e,birdi,24
birdies,s,birdie,24
birds,s,bird,24
birefringence,e,birefringenc,24
birth,th,bir,15
birthcontrol,l,birthcontro,12
birthday,y,birthda,22
birthplace,e,birthplac,24
birthright,t,birthrigh,20
births,s,birth,24
biscuit,t,biscui,20
biscuits,s,biscuit,24
bishop,p,bisho,13
bishopry,y,bishopr,22
bishops,s,bishop,24
bison,on,bis,18
bisque,e,bisqu,24
bit,t,bi,20
bitch,h,bitc,13
bite,e,bit,24
biter,er,bit,23
bites,s,bite,24
bits,s,bit,24
bitterness,s,bitternes,24
bitters,s,bitter,24
bivouac,c,bivoua,17
biz,z,bi,3
black,k,blac,12
blackberry,y,blackberr,22
blackbirds,s,blackbird,24
blackboard,ard,blackbo,16
blackening,ing,blacken,23
blacking,ing,black,23
blackjack,k,blackjac,12
blackmail,l,blackmai,12
blackmailer,er,blackmail,23
blackness,s,blacknes,24
blackout,t,blackou,20
blacks,s,black,24
blacksmith,th,blacksmi,15
blade,e,blad,24
blades,s,blade,24
blame,e,blam,24
blandness,s,blandnes,24
blank,k,blan,12
blanket,t,blanke,20
blankets,s,blanket,24
blanks,s,blank,24
blasphemies,s,blasphemie,24
blasphemy,y,blasphem,22
blast,t,blas,20
blastdown,n,blastdow,14
blasts,s,blast,24
blatancy,y,blatanc,22
blaze,e,blaz,24
blazer,er,blaz,23
bleachers,s,bleacher,24
bleat,t,blea,20
bleats,s,bleat,24
blebs,s,bleb,24
bleeding,ing,bleed,23
bleedings,s,bleeding,24
bleeps,s,bleep,24
blemish,h,blemis,13
blemishes,s,blemishe,24
blend,d,blen,11
blends,s,blend,24
blessing,ing,bless,23
blessings,s,blessing,24
blight,t,bligh,20
blind,d,blin,11
blindness,s,blindnes,24
blinds,s,blind,24
blinkers,s,blinker,24
blips,s,blip,24
bliss,s,blis,24
blister,er,blist,23
blisters,s,blister,24
blitz,z,blit,3
blitzes,s,blitze,24
blizzard,ard,blizz,16
blizzards,s,blizzard,24
bloat,t,bloa,20
blob,b,blo,13
bloc,c,blo,17
block,k,bloc,12
blockade,e,blockad,24
blockages,s,blockage,24
blockhouse,e,blockhous,24
blocks,s,block,24
bloke,e,blok,24
blokes,s,bloke,24
blonde,e,blond,24
blondes,s,blonde,24
blood,d,bloo,11
bloodhounds,s,bloodhound,24
bloodlust,t,bloodlus,20
bloodroot,t,bloodroo,20
bloods,s,blood,24
bloodshed,d,bloodshe,11
bloodspots,s,bloodspot,24
bloodstains,s,bloodstain,24
bloodstream,m,bloodstrea,16
bloom,m,bloo,16
blooming,ing,bloom,23
blooms,s,bloom,24
bloops,s,bloop,24
blossom,m,blosso,16
blossoms,s,blossom,24
blot,t,blo,20
blots,s,blot,24
blouse,e,blous,24
blouses,s,blouse,24
blow,ow,bl,11
blower,er,blow,23
blowers,s,blower,24
blowfish,h,blowfis,13
blowing,ing,blow,23
blows,s,blow,24
blowup,p,blowu,13
blubber,er,blubb,23
bludgeon,on,bludge,18
blue,e,blu,24
blueberries,s,blueberrie,24
blueberry,y,blueberr,22
bluebonnets,s,bluebonnet,24
bluebook,k,blueboo,12
bluebush,h,bluebus,13
bluefish,h,bluefis,13
blueprint,t,blueprin,20
blueprints,s,blueprint,24
blues,s,blue,24
bluestocking,ing,bluestock,23
bluff,f,bluf,14
bluffs,s,bluff,24
bluing,ing,blu,23
blunder,er,blund,23
blunderings,s,blundering,24
blunders,s,blunder,24
bluntness,s,bluntnes,24
blur,r,blu,13
blushes,s,blushe,24
bluster,er,blust,23
bmews,s,bmew,24
bmt,t,bm,20
boa,a,bo,24
boar,ar,bo,18
board,ard,bo,16
boarder,er,board,23
boarding,ing,board,23
boardinghouses,s,boardinghouse,24
boards,s,board,24
boast,t,boas,20
boastings,s,boasting,24
boat,t,boa,20
boatel,el,boat,20
boatels,s,boatel,24
boaters,s,boater,24
boathouses,s,boathouse,24
boating,ing,boat,23
boatload,d,boatloa,11
boatloads,s,boatload,24
boatman,an,boatm,17
boatmen,men,boat,18
boats,s,boat,24
boatsmen,men,boats,18
boatswain,in,boatswa,21
boatyards,s,boatyard,24
bobbins,s,bobbin,24
bobby,y,bobb,22
bod,d,bo,11
bod's,s,bod',24
bod/day,y,bod/da,22
"bod/day/1,000",0,"bod/day/1,00",11
bod/day/acre,e,bod/day/acr,24
bodice,e,bodic,24
bodies,s,bodie,24
